"","newID","Source","Location","GPS","Host.Species","Aliquot","Infection.Type","Slaughter.Year","Slaughter.Month","Slaughter.Day","Sex","Age.months","Age.class","Breed","Domestic","Previous.Treatment","Shared.Grazing","Ruminant","Feeder","GPSlevel","year","month","DailyMaxTemp","DailyMinTemp","Precipitation","DailyWindSpeed","DailyMeanTemp"
"968","Do13","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"1001","Do14","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"1034","Do17","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"1067","Do2","Matthee2000","Mpumalanga, South Africa",NA,"Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",NA,NA,NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",NA,NA,NA,NA,NA,NA,NA,NA
"1093","Do20","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1998,"January",NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",29,1998,1,29.334,17.966,5.158,2.22,23.65
"1126","Do23","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"8 months",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"1159","Do25","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"8 months",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"1192","Do27","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"1225","Do3","Matthee2000","Mpumalanga, South Africa",NA,"Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",NA,NA,NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",NA,NA,NA,NA,NA,NA,NA,NA
"1251","Do5","Matthee2000","Mpumalanga, South Africa",NA,"Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",NA,NA,NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",NA,NA,NA,NA,NA,NA,NA,NA
"1277","Do6","Matthee2000","Mpumalanga, South Africa",NA,"Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",NA,NA,NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",NA,NA,NA,NA,NA,NA,NA,NA
"1303","Do8","Matthee2000","Mpumalanga, South Africa",NA,"Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",NA,NA,NA,NA,NA,"Adult",NA,TRUE,"None",FALSE,FALSE,"Grazer",NA,NA,NA,NA,NA,NA,NA,NA
"1329","Do9","Matthee2002","Mpumalanga, South Africa","Onderstepoort","Donkey","1/10th from stomach, 2/10th from gut sections, rest examined macroscopically","Natural",1999,"January",NA,NA,NA,"Adult",NA,TRUE,"8 months",FALSE,FALSE,"Grazer",29,1999,1,29.781,17.537,3.09,1.694,23.659
"10121","T38","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"July",1,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10162","T39","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"July",12,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10203","T40","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"July",18,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10326","T422","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"February",5,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10531","T49","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"August",21,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10613","T50","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"September",29,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10654","T51","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"September",30,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10695","T52","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1916,"October",13,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10777","T54","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1917,"December",18,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1917,NA,NA,NA,NA,NA,NA
"10818","T55","Theiler1923","Onderstepoort",NA,"Donkey","All sieved","Natural",1917,"December",19,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1917,NA,NA,NA,NA,NA,NA
"1562","Ge1","Boomker1986","Kalahari Gemsbok National Park, South Africa","24°30-25°47'S 20°-20°52' E","Gemsbok","2/50th volume","Natural",1984,"October",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Grazer",12,1984,10,32.063,14.545,0.389,2.439,23.304
"1569","Ge2","Ellis2006","Western Cape, South Africa","33°51'S 20°33' E","Gemsbok","2x 250 ml/5 l volume","Natural",NA,NA,NA,"F",72,"Adult",NA,FALSE,"None",TRUE,TRUE,"Grazer",26,NA,NA,NA,NA,NA,NA,NA
"1573","Ge3","Ellis2006","Western Cape, South Africa","33°51'S 20°33' E","Gemsbok","2x 250 ml/5 l volume","Natural",NA,NA,NA,"F",72,"Adult",NA,FALSE,"None",TRUE,TRUE,"Grazer",26,NA,NA,NA,NA,NA,NA,NA
"1577","Ge4","Ellis2006","Western Cape, South Africa","33°51'S 20°33' E","Gemsbok","2x 250 ml/5 l volume","Natural",NA,NA,NA,"F",48,"Adult",NA,FALSE,"None",TRUE,TRUE,"Grazer",26,NA,NA,NA,NA,NA,NA,NA
"1581","GeV1","VanWyk2011","Limpopo, South Africa","22°40.645'S 29°48.895' E","Gemsbok","aliquots depending on volume","Natural",2007,"July",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Grazer",4,2007,7,25.629,8.28500000000003,0.249,2.057,16.957
"1583","GeV2","VanWyk2011","Limpopo, South Africa","22°40.645'S 29°48.895' E","Gemsbok","aliquots depending on volume","Natural",2007,"July",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Grazer",4,2007,7,25.629,8.28500000000003,0.249,2.057,16.957
"1585","GeV3","VanWyk2011","Limpopo, South Africa","22°40.645'S 29°48.895' E","Gemsbok","aliquots depending on volume","Natural",2006,"June",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Grazer",4,2006,6,26.508,9.08300000000003,0.087,1.765,17.7955
"1587","Gi1","Boomker1986","Kruger, South Africa","25°07'S 31°50' E","Giraffe","2/50th volume","Natural",1980,"July",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Browser",15,1980,7,26.51,8.935,0.136,2.422,17.7225
"1593","Gi2","Boomker1986","Kruger, South Africa","25°07'S 31°50' E","Giraffe","2/50th volume","Natural",1980,"July",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Browser",15,1980,7,26.51,8.935,0.136,2.422,17.7225
"31","BK1","VanWyk2011","Limpopo, South Africa","23°10.086'S 28°05.189' E","Greater_kudu","aliquots depending on volume","Natural",2007,"July",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",6,2007,7,24.211,6.57400000000001,0,2.072,15.3925
"2001","K1","Boomker1986","Central Transvaal, South Africa","24°30'S 28°29' E","Greater_kudu","2/50th volume","Natural",1979,"October",NA,"M",NA,"Old",NA,FALSE,"None",TRUE,TRUE,"Browser",11,1979,10,29.25,15.244,2.286,2.93,22.247
"2044","MK1","VanWyk2011","Limpopo, South Africa","22°40.645'S 29°48.895' E","Greater_kudu","aliquots depending on volume","Natural",2007,"July",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",4,2007,7,25.629,8.28500000000003,0.249,2.057,16.957
"2048","MK2","VanWyk2011","Limpopo, South Africa","22°40.645'S 29°48.895' E","Greater_kudu","aliquots depending on volume","Natural",2007,"July",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",4,2007,7,25.629,8.28500000000003,0.249,2.057,16.957
"2082","NwK1","VanWyk2011","Limpopo, South Africa","22°56.129'S 29°55.003' E","Greater_kudu","aliquots depending on volume","Natural",2007,"August",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",5,2007,8,25.4690000000001,8.584,0.023,2.196,17.0265
"11187","VK1","VanWyk2011","Limpopo, South Africa","23°19.985'S 29°48.075' E","Greater_kudu","aliquots depending on volume","Natural",2007,"May",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",8,2007,5,24.281,8.91000000000003,0.213,1.804,16.5955
"11191","VK2","VanWyk2011","Limpopo, South Africa","23°19.985'S 29°48.075' E","Greater_kudu","aliquots depending on volume","Natural",2007,"May",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",8,2007,5,24.281,8.91000000000003,0.213,1.804,16.5955
"11195","VK3","VanWyk2011","Limpopo, South Africa","23°19.985'S 29°48.075' E","Greater_kudu","aliquots depending on volume","Natural",2007,"May",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",8,2007,5,24.281,8.91000000000003,0.213,1.804,16.5955
"11231","YK1","VanWyk2011","Limpopo, South Africa","22°40.645'S 29°48.895' E","Greater_kudu","aliquots depending on volume","Natural",2006,"June",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Browser",4,2006,6,26.508,9.08300000000003,0.087,1.765,17.7955
"9547","T1","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"February",22,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9588","T10","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",24,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9629","T11","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",27,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9670","T12","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",27,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9711","T15","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"April",6,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9752","T18","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"May",4,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9793","T19","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"April",8,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9834","T20","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"May",12,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9875","T21","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"May",17,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9916","T3","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",18,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9957","T30","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"May",23,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"9998","T34","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"May",1,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10039","T36","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"June",29,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10080","T37","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",1,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10244","T41","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",20,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10285","T42","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",20,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10367","T43","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",21,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10408","T44","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",22,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10449","T46","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",25,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10490","T47","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"July",27,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10572","T5","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",21,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10736","T53","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1917,"February",17,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1917,NA,NA,NA,NA,NA,NA
"10859","T56","Theiler1923","Pietermaritzburg",NA,"Horse","All sieved","Natural",1916,"May",3,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10900","T57","Theiler1923","Pietermaritzburg",NA,"Horse","All sieved","Natural",1916,"April",29,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10941","T59","Theiler1923","Pietermaritzburg",NA,"Horse","All sieved","Natural",1916,"June",8,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"10982","T60","Theiler1923","Pietermaritzburg",NA,"Horse","All sieved","Natural",1916,"August",19,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"11023","T61","Theiler1923","Pietermaritzburg",NA,"Horse","All sieved","Natural",1916,"August",19,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"11064","T62","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"October",NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"11105","T7","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",22,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"11146","T9","Theiler1923","Onderstepoort",NA,"Horse","All sieved","Natural",1916,"March",23,NA,NA,NA,NA,TRUE,NA,NA,FALSE,"Grazer",NA,1916,NA,NA,NA,NA,NA,NA
"1","BI1","VanWyk2011","Limpopo, South Africa","23°10.086'S 28°05.189' E","Impala","aliquots depending on volume","Natural",2006,"June",NA,NA,NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",6,2006,6,25.379,7.529,0.022,1.756,16.454
"11","BI2","VanWyk2011","Limpopo, South Africa","23°10.086'S 28°05.189' E","Impala","aliquots depending on volume","Natural",2006,"June",NA,NA,NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",6,2006,6,25.379,7.529,0.022,1.756,16.454
"21","BI3","VanWyk2011","Limpopo, South Africa","23°10.086'S 28°05.189' E","Impala","aliquots depending on volume","Natural",2007,"July",NA,NA,NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",6,2007,7,24.211,6.57400000000001,0,2.072,15.3925
"1605","I1","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"February",NA,"M",3,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,2,26.659,16.484,7.214,2.077,21.5715
"1616","I10","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"May",NA,"F",6,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,5,24.418,9.07500000000005,0.463,1.878,16.7465
"1627","I11","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"May",NA,"F",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,5,24.418,9.07500000000005,0.463,1.878,16.7465
"1638","I12","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"June",NA,"F",7,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,6,21.398,5.34800000000001,0.224,1.883,13.373
"1649","I13","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"June",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,6,21.398,5.34800000000001,0.224,1.883,13.373
"1660","I14","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"June",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,6,21.398,5.34800000000001,0.224,1.883,13.373
"1671","I15","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"July",NA,"F",20,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,7,22.025,4.68700000000001,0,2.131,13.356
"1682","I16","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"July",NA,"F",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,7,22.025,4.68700000000001,0,2.131,13.356
"1693","I17","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"July",NA,"F",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,7,22.025,4.68700000000001,0,2.131,13.356
"1704","I18","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"July",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,7,22.025,4.68700000000001,0,2.131,13.356
"1715","I19","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"August",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,8,23.831,7.31800000000004,0.033,2.439,15.5745
"1726","I2","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"February",NA,"M",15,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,2,26.659,16.484,7.214,2.077,21.5715
"1737","I20","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"August",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,8,23.831,7.31800000000004,0.033,2.439,15.5745
"1748","I21","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"September",NA,"M",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,9,27.278,12.816,0.104,2.725,20.047
"1759","I22","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"September",NA,"M",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,9,27.278,12.816,0.104,2.725,20.047
"1770","I23","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"September",NA,"M",22,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,9,27.278,12.816,0.104,2.725,20.047
"1781","I24","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"October",NA,"M",23,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,10,27.62,13.72,0.617,3.096,20.67
"1792","I25","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"October",NA,"M",23,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,10,27.62,13.72,0.617,3.096,20.67
"1803","I26","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"October",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,10,27.62,13.72,0.617,3.096,20.67
"1814","I27","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"November",NA,"M",12,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,11,29.356,15.419,3.516,2.855,22.3875
"1825","I28","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"November",NA,"M",12,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,11,29.356,15.419,3.516,2.855,22.3875
"1836","I29","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"November",NA,"M",12,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,11,29.356,15.419,3.516,2.855,22.3875
"1847","I3","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"March",NA,"F",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,3,25.926,14.933,1.328,1.944,20.4295
"1858","I30","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"December",NA,"F",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,12,26.961,16.286,5.586,2.417,21.6235
"1869","I31","Horak1978a","Transvaal, South Africa","24°29'S 28°42' E","Impala","all macroscopic plus aliquot micro","Natural",1975,"December",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",10,1975,12,26.961,16.286,5.586,2.417,21.6235
